source_zone,method,method_label,scenario,period,ssp,common_valid_pixels,common_valid_area_km2,rank_cutoff,rank_label,pixel_count,area_km2,pixel_share,area_share
18,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1148296,814051.26308255,0.0926503481641644,0.0957580290510658
18,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1470152,1044133.17970505,0.118619323462106,0.122822898126551
19,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,629153,412976.972537458,0.0507632565980623,0.0485790793861257
19,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,923104,606870.855902445,0.0744807148955782,0.0713870976991022
19,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,939456,617568.013864516,0.0758000772317532,0.0726454198826671
20,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,124891,89853.9550875138,0.01007683962373,0.0105696508706857
20,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,524058,376186.402834917,0.0422836587066538,0.0442513513889468
20,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,664976,476955.485983546,0.053653638017387,0.05610496458163
21,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,1441420,1080251.13052305,0.116301079905172,0.1270715049902
21,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1865631,1408192.93067365,0.150528575990736,0.165647773893668
21,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,2169967,1643676.99994459,0.175083948785633,0.193348106009021
22,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,3682,2545.53158817758,0.000297082443847626,0.000299434567361388
22,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,67697,46052.5162775416,0.00546213747994371,0.0054172241866939
22,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,115573,79020.4433506409,0.00932501610070659,0.00929528919511233
23,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,414876,269003.796316537,0.0334743009162758,0.0316433061536983
23,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,922154,597009.626812765,0.0744040640749222,0.0702271070394561
23,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,970754,628378.757516579,0.0783253586895324,0.0739171033154497
24,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,698932,448889.844508335,0.0563933804028541,0.0528035625279764
24,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1167894,750940.763952978,0.0942316142517597,0.0883342496367416
24,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1208091,776861.638389926,0.0974749121863993,0.0913833596374598
25,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,367075,249456.865768311,0.0296174736760911,0.0293439724038699
25,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,890631,605378.476908833,0.0718606284754087,0.0712115469966999
25,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1001348,680176.8759717,0.0807938378549518,0.0800101910075366
26,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,10203,7663.22017023754,0.00082322981384501,0.000901435687118277
26,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,61305,46733.9635053517,0.00494639848454066,0.00549738381102802
26,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,137339,104798.687473859,0.0110812074295462,0.0123276213854578
27,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,1060734,689631.712698968,0.0855854016817674,0.0811223771450218
27,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1595903,1037905.50790029,0.128765552249798,0.122090328072741
27,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1692098,1101151.94520594,0.136527052979272,0.129530098091593
28,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,66028,47754.2953775889,0.00532747409081234,0.00561740692688615
28,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,227843,166498.423836818,0.0183835294007536,0.0195854507323649
28,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,376244,276580.245825477,0.0303572751230326,0.0325345348822599
29,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,96231,58567.125076097,0.00776440539215125,0.00688933574433332
29,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,187036,115265.334221517,0.0150910135707454,0.0135588282010264
29,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,198812,122869.876954436,0.0160411610065818,0.0144533615762115
30,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,161995,123706.573549129,0.0130705786233287,0.0145517834084167
30,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,898162,679394.385773055,0.0724682677705246,0.0799181455522046
30,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1263754,957251.277907977,0.101966085481318,0.112602854188787
31,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,677533,479234.679547099,0.05466680049631,0.0563730694214226
31,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1170554,827869.933174091,0.0944462365495964,0.0973835392272458
31,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1243924,879398.379239493,0.100366100456468,0.103444904965569
32,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,47696,30814.7551333845,0.00384835530737544,0.00362478427475259
32,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,351097,227008.891817363,0.0283282875577322,0.0267033847170543
32,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,397426,257414.272860897,0.0320663463684374,0.0302800137247292
33,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,487225,329724.568947151,0.0393117853622106,0.0387859785789555
33,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,803541,540842.631721722,0.0648337653481166,0.0636201020613265
33,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,880759,592210.617813376,0.0710641054211817,0.0696625926605462
34,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,15233,11458.7883097688,0.00122907573794972,0.00134791386441911
34,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,68143,50744.6175270126,0.00549812302311482,0.00596916285214847
34,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,144581,107618.270747227,0.0116655287381677,0.0126592930494518
35,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,519,353.607870054072,4.18755536004666e-05,4.15954058778847e-05
35,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,32211,20573.3613405033,0.00259894693068329,0.00242007429048386
35,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,43487,27780.3007603616,0.00350875182933235,0.00326783701211246
36,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,53232,38770.4449486274,0.00429502787911375,0.00456062358979097
36,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,142539,103998.808053627,0.0115007698162946,0.012233530410806
36,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,209308,153312.826614499,0.0168880315472186,0.0180344098346586
37,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,53468,36157.4440670754,0.00431406955666618,0.00425325251173548
37,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,194914,129057.379612687,0.0157266505866692,0.0151812064751418
37,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,331453,220214.588455433,0.0267433099567157,0.0259041609725326
38,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,441,289.841144552746,3.55821177992404e-05,3.40944336050512e-05
38,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,3883,2460.995601444,0.00031330014379694,0.000289490476810086
38,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,5249,3314.60424189394,0.000423515955392773,0.00038990169745106
39,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,70101,51896.4869118584,0.00565610439874047,0.00610465891611798
39,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,250636,185786.395077294,0.020222584300976,0.0218543227237769
39,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,353657,261447.949472136,0.0285348413481314,0.0307545009464049
40,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,308010,237175.333581366,0.0248518097581497,0.0278992779856145
40,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1745718,1327977.35998649,0.140853386667243,0.156211900139081
40,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,2123621,1619158.56060038,0.171344518328664,0.190463966479382
41,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,70677,47442.0154025808,0.0057025790015803,0.00558067298115691
41,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,359960,243693.900975428,0.0290433993719151,0.0286660665088929
41,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,446642,303226.751705111,0.0360373429888624,0.0356690019604992
42,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,53819,36948.4435152019,0.00434239001777169,0.00434629892240776
42,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,212351,146729.606420499,0.0171335562285408,0.0172600161088883
42,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,243168,168013.752653144,0.0196200281655458,0.0197637010556507
43,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,237,164.47345962861,1.91223626268026e-05,1.93472512598369e-05
43,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,3601,2522.09170322392,0.000290546952823276,0.000296677299746757
43,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,9600,6793.67487976486,0.000774576713997069,0.000799149815254386
44,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,292037,223031.570215941,0.0235630270651627,0.0262355266168012
44,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,1412334,1079215.85470949,0.11395427383191,0.126949723996881
44,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1900899,1453388.8669737,0.153374177193783,0.170964237337041
45,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,125454,92368.5455287499,0.010122265320603,0.0108654457861209
45,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,377410,277596.624185943,0.0304513539197535,0.0326540929408026
45,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,543291,399073.49598815,0.0438354747421023,0.0469435933034951
46,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,307182,225411.17216291,0.0247850025165675,0.0265154426401546
46,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,892334,651494.821180725,0.0719980351570688,0.0766362793628102
46,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,1058108,771764.266117521,0.0853735226764595,0.0907837483546314
47,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,138025,103164.601797118,0.0111365573905672,0.0121354015206881
47,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,535263,403836.252564449,0.0431877349650222,0.0475038432573731
47,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,701882,530738.715888813,0.0566314013722595,0.0624315638085959
48,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,393,294.333455211213,3.1709234229255e-05,3.46228706139331e-05
48,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,54234,40725.5553315909,0.00437587432363719,0.00479060605568744
48,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,69831,52567.3859669731,0.00563431942865931,0.00618357774362122
49,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,177817,135794.622109808,0.0143471778700851,0.0159737180674958
49,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,457591,349523.268762536,0.0369207638681909,0.0411149283123124
49,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,753314,576871.34222216,0.0607811961174988,0.0678582114571761
50,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,20268,15666.3766659041,0.00163532508742631,0.00184285857651997
50,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,79056,61260.5949664688,0.00637863923976587,0.00720617250843799
50,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,114631,88799.7288756882,0.00924901076064563,0.0104456407145733
52,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,53398,41218.0944612334,0.00430842160145995,0.00484854414684216
52,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,99785,77549.371505777,0.00805116014647891,0.00912224488347615
52,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,134159,104678.432365427,0.0108246288930347,0.0123134756028898
53,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,268062,211798.971177359,0.0216286024070294,0.0249142197239374
53,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,368582,290706.361582987,0.0297390660831737,0.0341962103373955
53,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,386928,305059.636581828,0.0312193144576519,0.0358846068630791
54,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,49,37.9514439896493,3.95356864436004e-06,4.46428332084316e-06
54,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,14418,11400.0405849249,0.00116331740233435,0.00134100328446253
54,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,25129,19885.593312351,0.0020275352339617,0.0023391711412512
55,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,1,Top-1,8651,6839.19507970207,0.000698006578415484,0.000804504422299023
55,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,3,Top-3,57948,46005.3032877964,0.00467553868986481,0.00541167045433252
55,mf_var,Plain MF RF,2041-2070SSP585,2041-2070,SSP585,12393866,8501128.01140083,5,Top-5,83912,66416.5865740527,0.00677044596092938,0.00781267926856079
1,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,66488,46727.3710746563,0.0053645892250247,0.00549660833385762
1,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,131789,93395.2145002362,0.0106334052667666,0.0109862143441416
1,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,198524,142386.561964226,0.0160179237051619,0.0167491374995497
2,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,22045,13373.2068532624,0.00177870246459014,0.00157310969030553
2,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,100253,60767.0300775225,0.00808892076128627,0.00714811375573078
2,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,117634,72570.5040804989,0.00949130803899284,0.0085365734974435
3,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,369042,227732.563541856,0.0297761812173861,0.0267885112700861
3,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,680596,428831.164466811,0.0549139388791197,0.0504440309440943
3,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,765012,486243.864003226,0.061725050117534,0.0571975699402627
4,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,2420,1568.9959253589,0.000195257879986761,0.000184563263046354
4,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,18532,11496.0619563984,0.00149525579831184,0.00135229841745485
4,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,24619,15239.5009656874,0.00198638584603061,0.00179264456966767
5,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,55389,31869.9289029414,0.00446906558453997,0.00374890589345329
5,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,180405,106486.562631454,0.0145559908425668,0.0125261685847625
5,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,236567,146871.376872377,0.0190874259895984,0.017276692772466
6,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,1,0.614512479340077,8.06850743746947e-08,7.22859929312859e-08
6,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,472,263.133718590936,3.80833551048559e-05,3.09528004093161e-05
6,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,541,301.540241169651,4.36506252367098e-05,3.54706152836725e-05
7,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,133856,88396.8844666906,0.0108001813154991,0.0103982535433112
7,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,3,Top-3,430168,286756.610770881,0.0347081370736137,0.0337315954290199
7,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,5,Top-5,507953,339654.956338963,0.0409842255838493,0.0399541044298419
9,mf_var,Plain MF RF,2071-2100SSP585,2071-2100,SSP585,12393866,8501128.01140083,1,Top-1,190,121.411541275805,1.5330164131192e-05,1.42818154382548e-05
